game_id,home_or_away,player_team_id,player_team_abbreviation,opponent_team_id,opponent_team_abbreviation,player_team_score,opponent_team_score,player_team_won,player_id,player_full_name,starter,points,field_goals_made,field_goals_att,field_goals_pct,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,assists_turnover_ratio,steals,blocks,plus_minus,double_double,minutes
143f4ca0-9d3a-4fc7-b707-2c168bb4a8f3,home,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,141,127,TRUE,5cf34b4c-c211-5dfb-a26c-e12db4453be6,RJ Barrett,TRUE,12,5,13,38.5,0,2,0.0,0,7,7,4,0,,0,0,-5,FALSE,00:23:46
143f4ca0-9d3a-4fc7-b707-2c168bb4a8f3,home,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,141,127,TRUE,47f57000-3a4d-5bea-91eb-f12ba3319223,Ochai Agbaji,TRUE,10,4,6,66.7,2,2,100.0,3,1,4,1,0,,0,0,-20,FALSE,00:19:56
143f4ca0-9d3a-4fc7-b707-2c168bb4a8f3,home,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,141,127,TRUE,617e5808-cbbe-571f-a947-1048e4aa9118,JaKobe Walter,FALSE,18,6,10,60.0,2,2,100.0,1,1,2,3,0,,1,0,15,FALSE,00:33:15
143f4ca0-9d3a-4fc7-b707-2c168bb4a8f3,home,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,141,127,TRUE,e1d69ffd-e5fc-5f82-8953-6df25103789b,Jamal Shead,FALSE,8,3,8,37.5,1,1,100.0,0,0,0,8,4,2.0,1,0,34,FALSE,00:28:58
143f4ca0-9d3a-4fc7-b707-2c168bb4a8f3,home,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,141,127,TRUE,fb8efbdc-8631-55fb-a944-a20d7f61b58b,Sandro Mamukelashvili,FALSE,13,6,11,54.50000000000000,0,0,,2,4,6,0,0,,2,1,-7,FALSE,00:21:48
143f4ca0-9d3a-4fc7-b707-2c168bb4a8f3,home,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,141,127,TRUE,3b6f06f0-9e6c-5908-b58d-a0753bd545f7,Gradey Dick,FALSE,4,2,4,50.0,0,0,,1,1,2,1,0,,1,0,12,FALSE,00:14:54
143f4ca0-9d3a-4fc7-b707-2c168bb4a8f3,home,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,141,127,TRUE,601f504c-d4db-5e1f-850e-3590e525a6d3,Garrett Temple,FALSE,0,0,0,,0,0,,0,1,1,0,0,,0,0,0,FALSE,00:00:48
143f4ca0-9d3a-4fc7-b707-2c168bb4a8f3,home,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,141,127,TRUE,43d7d5dd-5b4c-55ef-bc9d-ecaec14765dd,Jonathan Mogbo,FALSE,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,FALSE,00:00:48
143f4ca0-9d3a-4fc7-b707-2c168bb4a8f3,home,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,141,127,TRUE,e7619584-411b-5747-9961-88a40b62203f,Jamison Battle,FALSE,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,FALSE,00:00:48
1869987e-fde8-4f36-9251-095c31d63e16,away,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,116,126,FALSE,0f0d1211-c9d6-5cd2-9c3b-a89ef47dd886,Cooper Flagg,TRUE,27,13,21,61.9,0,2,0.0,1,5,6,5,1,5.0,0,1,-7,TRUE,00:35:57
1869987e-fde8-4f36-9251-095c31d63e16,away,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,116,126,FALSE,7445e4b0-6b22-5e85-bd0e-e47dd512cb47,PJ Washington,TRUE,14,7,12,58.3,0,0,,1,9,10,2,2,1.0,2,1,-7,TRUE,00:34:04
1869987e-fde8-4f36-9251-095c31d63e16,away,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,116,126,FALSE,1a45a936-eeb3-5195-bf80-a4cb3e181c18,Naji Marshall,TRUE,14,5,14,35.700000000000000,4,4,100.0,0,4,4,0,1,0.0,0,0,-3,FALSE,00:27:45
1869987e-fde8-4f36-9251-095c31d63e16,away,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,116,126,FALSE,5ce5dc8d-500f-4c6f-baac-2b27370b2e05,Ryan Nembhard,TRUE,4,2,5,40.0,0,0,,0,1,1,2,1,2.0,0,0,5,FALSE,00:16:50
1869987e-fde8-4f36-9251-095c31d63e16,away,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,116,126,FALSE,4b854aa1-e203-5cac-844a-55d1938d9be7,Anthony Davis,TRUE,3,1,4,25.0,1,4,25.0,0,3,3,0,0,,1,2,6,FALSE,00:10:53
1869987e-fde8-4f36-9251-095c31d63e16,away,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,116,126,FALSE,55751367-6589-5bee-83e9-9e56327f264b,Max Christie,FALSE,13,5,9,55.60000000000000,2,2,100.0,0,6,6,3,1,3.0,1,0,-14,FALSE,00:33:32
1869987e-fde8-4f36-9251-095c31d63e16,away,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,116,126,FALSE,d061c432-4715-530b-8a98-2550d8d58b86,Brandon Williams,FALSE,26,9,12,75.0,7,9,77.8,0,3,3,3,2,1.5,0,0,-17,FALSE,00:29:57
1869987e-fde8-4f36-9251-095c31d63e16,away,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,116,126,FALSE,1f95d341-4e3f-5749-af04-32166443aeb5,Klay Thompson,FALSE,7,3,8,37.5,0,0,,0,2,2,2,0,,1,1,-4,FALSE,00:26:19
1869987e-fde8-4f36-9251-095c31d63e16,away,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,116,126,FALSE,170bc030-609a-5591-a006-332b8dc41ecb,Daniel Gafford,FALSE,6,3,3,100.0,0,0,,1,4,5,0,2,0.0,0,0,-11,FALSE,00:15:23
1869987e-fde8-4f36-9251-095c31d63e16,away,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,116,126,FALSE,5a5cb49e-7f11-5d3e-b131-2795b5679452,Caleb Martin,FALSE,2,1,1,100.0,0,0,,0,1,1,1,1,1.0,0,0,2,FALSE,00:09:20
1869987e-fde8-4f36-9251-095c31d63e16,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,126,116,TRUE,ccdfd667-96a2-545f-86c0-286c8a0fa31d,Stephen Curry,TRUE,23,6,18,33.300000000000000,9,9,100.0,1,2,3,4,3,1.3333333333333300,0,0,-3,FALSE,00:32:53
1869987e-fde8-4f36-9251-095c31d63e16,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,126,116,TRUE,ccdfd667-96a2-545f-86c0-286c8a0fa31d,Jimmy Butler,TRUE,14,5,10,50.0,3,4,75.0,2,7,9,9,4,2.25,1,0,14,FALSE,00:31:41
1869987e-fde8-4f36-9251-095c31d63e16,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,126,116,TRUE,b72cde71-108d-5730-91c5-1ec83264086b,Moses Moody,TRUE,12,4,9,44.4,2,2,100.0,0,2,2,2,1,2.0,1,1,5,FALSE,00:30:28
1869987e-fde8-4f36-9251-095c31d63e16,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,126,116,TRUE,a2e5fc1c-08e6-56f8-b4a4-28d4b79ff445,Draymond Green,TRUE,7,2,7,28.600000000000000,2,2,100.0,1,4,5,3,2,1.5,1,0,-9,FALSE,00:27:33
1869987e-fde8-4f36-9251-095c31d63e16,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,126,116,TRUE,5882d241-6634-5d2b-addc-9d65bfb5a333,Quinten Post,TRUE,6,3,9,33.300000000000000,0,0,,1,2,3,0,0,,1,0,-2,FALSE,00:13:37
1869987e-fde8-4f36-9251-095c31d63e16,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,126,116,TRUE,abb5153d-136b-5e51-b36b-acd7faf0963d,Brandin Podziemski,FALSE,13,4,8,50.0,4,4,100.0,2,6,8,4,1,4.0,0,0,2,FALSE,00:28:24
1869987e-fde8-4f36-9251-095c31d63e16,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,126,116,TRUE,63b573c7-4397-551d-8a11-41b7921afbf2,DeAnthony Melton,FALSE,16,5,14,35.700000000000000,4,5,80.0,1,2,3,3,0,,1,1,19,FALSE,00:24:04
1869987e-fde8-4f36-9251-095c31d63e16,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,126,116,TRUE,4a543406-352b-5428-a567-a07c190830d2,Gary Payton,FALSE,6,3,5,60.0,0,0,,2,3,5,5,0,,1,1,6,FALSE,00:14:32
1869987e-fde8-4f36-9251-095c31d63e16,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,126,116,TRUE,550af775-38cd-5a8f-8df9-1f83c6de01a2,Will Richard,FALSE,5,2,6,33.300000000000000,0,0,,1,1,2,1,0,,0,0,1,FALSE,00:12:44
1869987e-fde8-4f36-9251-095c31d63e16,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,126,116,TRUE,ef6ac135-1d4b-5ce4-a1a4-6465088d994c,Trayce Jackson Davis,FALSE,10,5,6,83.3,0,0,,2,3,5,0,0,,1,1,8,FALSE,00:12:38
1869987e-fde8-4f36-9251-095c31d63e16,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,126,116,TRUE,3932ebaa-9a70-5ec6-8765-275766009dfc,Al Horford,FALSE,14,5,7,71.40000000000000,0,0,,0,4,4,2,0,,2,0,9,FALSE,00:11:26
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,120,97,TRUE,b72cde71-108d-5730-91c5-1ec83264086b,Moses Moody,TRUE,20,8,11,72.7,1,1,100.0,1,2,3,3,0,,0,2,23,FALSE,00:32:25
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,120,97,TRUE,ccdfd667-96a2-545f-86c0-286c8a0fa31d,Stephen Curry,TRUE,26,10,23,43.5,2,2,100.0,0,3,3,6,3,2.0,2,0,17,FALSE,00:31:08
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,120,97,TRUE,1eba2c03-59d2-55d4-bdd1-f6b083efa737,Jimmy Butler,TRUE,21,7,9,77.8,6,7,85.7,2,1,3,4,1,4.0,0,1,4,FALSE,00:29:30
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,120,97,TRUE,5882d241-6634-5d2b-addc-9d65bfb5a333,Quinten Post,TRUE,8,4,10,40.0,0,0,,4,8,12,4,0,,0,1,10,FALSE,00:25:11
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,120,97,TRUE,a2e5fc1c-08e6-56f8-b4a4-28d4b79ff445,Draymond Green,TRUE,9,4,5,80.0,1,3,33.300000000000000,1,6,7,2,1,2.0,0,0,-5,FALSE,00:17:46
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,120,97,TRUE,abb5153d-136b-5e51-b36b-acd7faf0963d,Brandin Podziemski,FALSE,16,6,10,60.0,2,3,66.7,1,3,4,5,2,2.5,1,1,36,FALSE,00:27:30
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,120,97,TRUE,63b573c7-4397-551d-8a11-41b7921afbf2,DeAnthony Melton,FALSE,4,1,6,16.7,2,2,100.0,0,0,0,1,0,,2,0,1,FALSE,00:15:30
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,120,97,TRUE,550af775-38cd-5a8f-8df9-1f83c6de01a2,Will Richard,FALSE,0,0,2,0.0,0,0,,0,1,1,1,0,,0,0,-1,FALSE,00:12:58
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,120,97,TRUE,ef6ac135-1d4b-5ce4-a1a4-6465088d994c,Trayce Jackson Davis,FALSE,4,2,4,50.0,0,0,,0,4,4,0,1,0.0,0,1,8,FALSE,00:12:19
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,120,97,TRUE,57898897-1b78-51b9-bc6f-85a71414d1d6,Pat Spencer,FALSE,2,0,5,0.0,2,2,100.0,1,1,2,2,3,0.6666666666666670,0,0,1,FALSE,00:12:00
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,120,97,TRUE,4a543406-352b-5428-a567-a07c190830d2,Gary Payton,FALSE,7,3,3,100.0,1,4,25.0,2,2,4,5,1,5.0,1,0,5,FALSE,00:10:20
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,120,97,TRUE,209a3797-5f88-5f1c-89da-73f09967659d,Gui Santos,FALSE,0,0,0,,0,0,,1,0,1,0,0,,2,0,14,FALSE,00:10:07
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,home,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,120,97,TRUE,27f5166a-26e2-5a1e-b456-c20f9cb0ad21,Buddy Hield,FALSE,3,1,1,100.0,0,0,,1,2,3,0,1,0.0,0,0,2,FALSE,00:03:16
35ca6908-f5a0-435c-ac65-d6c2384d1ffb,away,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,97,120,FALSE,9dc43823-e3ca-5b22-9cbc-783addd5b8fe,Paolo Banchero,TRUE,21,7,19,36.8,7,8,87.5,1,11,12,7,4,1.75,0,0,-8,TRUE,00:34:03
